date,index,period,trading_day_id,open,high,low,close,adj_close,volume,daily_return,log_return,rolling_vol_30d,max_to_date,drawdown,nasdaq_sp500_ratio,event_flag,event_name
2002-02-11,NASDAQ,dotcom,1285,1816.93994140625,1846.9300537109375,1815.3800048828125,1846.6600341796875,1846.6600341796875,1564830000,0.01527315118221062,0.015157690754180386,0.017212065796203047,5048.6201171875,-0.6342247997838208,1.660755194965162,FALSE,NA
2002-02-12,NASDAQ,dotcom,1286,1829.530029296875,1852.219970703125,1817.1300048828125,1834.2099609375,1834.2099609375,1621680000,-0.006741941132504148,-0.006764770685815158,0.01717055302712318,5048.6201171875,-0.6366908346514082,1.6561715222911964,FALSE,NA
2002-02-13,NASDAQ,dotcom,1287,1844.7900390625,1862.4200439453125,1844.1199951171875,1859.1600341796875,1859.1600341796875,1600740000,0.01360262662047429,0.013510941399172083,0.017139308619937354,5048.6201171875,-0.6317488757273753,1.662175588906227,FALSE,NA
2002-02-14,NASDAQ,dotcom,1288,1863.469970703125,1877.739990234375,1840.780029296875,1843.3699951171875,1843.3699951171875,1679410000,-0.008493103752344244,-0.008529375678189233,0.016903882633954398,5048.6201171875,-0.6348764707327401,1.6510551262578443,FALSE,NA
2002-02-15,NASDAQ,dotcom,1289,1844.8900146484375,1847.0699462890625,1801.6700439453125,1805.199951171875,1805.199951171875,1624720000,-0.02070666444957836,-0.020924053598240455,0.015867605862286936,5048.6201171875,-0.6424369611359231,1.6348782475330397,FALSE,NA
2002-02-19,NASDAQ,dotcom,1290,1790.93994140625,1791.010009765625,1745.050048828125,1750.6099853515625,1750.6099853515625,1749170000,-0.03024039845828408,-0.030707071662644303,0.016412904490151474,5048.6201171875,-0.6532498099051276,1.6159377855371453,FALSE,NA
2002-02-20,NASDAQ,dotcom,1291,1762.4300537109375,1777.1800537109375,1729.199951171875,1775.5699462890625,1775.5699462890625,1918210000,0.014257865056383379,0.014157177628342232,0.016755513417726464,5048.6201171875,-0.6483058924864796,1.6171241533302234,FALSE,NA
2002-02-21,NASDAQ,dotcom,1292,1763.8199462890625,1769.3699951171875,1716.239990234375,1716.239990234375,1716.239990234375,1833750000,-0.03341459804424318,-0.033985622151825545,0.017356976474480642,5048.6201171875,-0.6600576097235727,1.5877145730695228,FALSE,NA
2002-02-22,NASDAQ,dotcom,1293,1718.699951171875,1736.47998046875,1696.550048828125,1724.5400390625,1724.5400390625,1839340000,0.004836181929889438,0.0048245251697611735,0.017466397323761675,5048.6201171875,-0.6584135864785146,1.582379150286028,FALSE,NA
2002-02-25,NASDAQ,dotcom,1294,1731.4300537109375,1776.6099853515625,1730.9100341796875,1769.8800048828125,1769.8800048828125,1666850000,0.026291048507612658,0.025951379530366303,0.01837663587730675,5048.6201171875,-0.6494329215110797,1.5953056246878594,FALSE,NA
2002-02-26,NASDAQ,dotcom,1295,1777.5400390625,1788.75,1750.3599853515625,1766.8599853515625,1766.8599853515625,1670530000,-0.0017063414033258173,-0.001707798862002896,0.01832972006200424,5048.6201171875,-0.6500311086317483,1.5926553368322172,FALSE,NA
2002-02-27,NASDAQ,dotcom,1296,1783.2900390625,1793.72998046875,1741.47998046875,1751.8800048828125,1751.8800048828125,1823440000,-0.00847830648322101,-0.00851445176917398,0.018222716034395212,5048.6201171875,-0.6529982521523614,1.5784266745004711,FALSE,NA
2002-02-28,NASDAQ,dotcom,1297,1759.3299560546875,1773.199951171875,1728.6500244140625,1731.489990234375,1731.489990234375,1935630000,-0.011638933369641058,-0.011707195940586779,0.018187688255904104,5048.6201171875,-0.6570369823747091,1.5645098811735552,FALSE,NA
2002-03-01,NASDAQ,dotcom,1298,1745.489990234375,1802.8900146484375,1742.0799560546875,1802.739990234375,1802.739990234375,1902520000,0.041149530405518275,0.04032542043704801,0.019453117296452594,5048.6201171875,-0.6429242152529688,1.5928360136857493,FALSE,NA
2002-03-04,NASDAQ,dotcom,1299,1799.6800537109375,1859.719970703125,1789.719970703125,1859.3199462890625,1859.3199462890625,2297630000,0.031385533333252,0.030903076293625986,0.01995707261146994,5048.6201171875,-0.6317172013082937,1.6114192620873513,FALSE,NA
2002-03-05,NASDAQ,dotcom,1300,1854.7099609375,1886.1500244140625,1849.75,1866.2900390625,1866.2900390625,2074650000,0.0037487323186893295,0.0037417233327712296,0.019366703695859022,5048.6201171875,-0.6303366076784208,1.62832639573705,FALSE,NA
2002-03-06,NASDAQ,dotcom,1301,1859.280029296875,1891.8299560546875,1841.31005859375,1890.4000244140625,1890.4000244140625,1907080000,0.01291867011393033,0.012835935877526516,0.01898656645403753,5048.6201171875,-0.625561048259822,1.6257729324463865,FALSE,NA
2002-03-07,NASDAQ,dotcom,1302,1903.239990234375,1910.699951171875,1865.06005859375,1881.6300048828125,1881.6300048828125,1898190000,-0.00463924006452987,-0.004650034737710307,0.018589568835698084,5048.6201171875,-0.6272981604464556,1.625542047259772,FALSE,NA
2002-03-08,NASDAQ,dotcom,1303,1908.0899658203125,1935.0899658203125,1908.0899658203125,1929.6700439453125,1929.6700439453125,2059420000,0.025531076214684312,0.025210601547201783,0.019093171756582875,5048.6201171875,-0.617782681375461,1.6573506599058003,FALSE,NA
2002-03-11,NASDAQ,dotcom,1304,1919.72998046875,1946.22998046875,1905.9300537109375,1929.489990234375,1929.489990234375,1763950000,-9.330803030416224e-5,-9.331238376919515e-5,0.01908750624468247,5048.6201171875,-0.6178183453206099,1.6515929451539364,FALSE,NA
2002-03-12,NASDAQ,dotcom,1305,1888.6800537109375,1899.010009765625,1879.4200439453125,1897.1199951171875,1897.1199951171875,1750150000,-0.016776451435882023,-0.01691877007722198,0.019320254848077034,5048.6201171875,-0.6242299972900238,1.627618925035956,FALSE,NA
2002-03-13,NASDAQ,dotcom,1306,1879.969970703125,1886.27001953125,1858.449951171875,1862.030029296875,1862.030029296875,1664240000,-0.01849643981963567,-0.01866963798706056,0.01901778170103115,5048.6201171875,-0.6311804045311731,1.6134184374208362,FALSE,NA
2002-03-14,NASDAQ,dotcom,1307,1863.0999755859375,1873.010009765625,1851.3800048828125,1854.1400146484375,1854.1400146484375,1492130000,-0.004237318692124847,-0.004246321568011524,0.018910889772535487,5048.6201171875,-0.6327432106970752,1.6080447788751373,FALSE,NA
2002-03-15,NASDAQ,dotcom,1308,1854.3399658203125,1871.3900146484375,1845.9300537109375,1868.300048828125,1868.300048828125,1698800000,0.007636982141487447,0.00760796801996122,0.018853115637113397,5048.6201171875,-0.6299384771558287,1.6020957622187286,FALSE,NA
2002-03-18,NASDAQ,dotcom,1309,1882.72998046875,1893.260009765625,1861.1099853515625,1877.06005859375,1877.06005859375,1547190000,0.004688759587154978,0.004677801593503617,0.01876731243823896,5048.6201171875,-0.6282033476427559,1.610449984950021,FALSE,NA
2002-03-19,NASDAQ,dotcom,1310,1881.1300048828125,1891.510009765625,1873.1700439453125,1880.8699951171875,1880.8699951171875,1521620000,0.0020297360790320074,0.002027678947908562,0.017968489542229262,5048.6201171875,-0.6274486985634031,1.6071827772061713,FALSE,NA
2002-03-20,NASDAQ,dotcom,1311,1860.280029296875,1861.7900390625,1832.8699951171875,1832.8699951171875,1832.8699951171875,1554640000,-0.025520105124017034,-0.02585139146747828,0.018514983644967887,5048.6201171875,-0.6369562469401544,1.5912402083307944,FALSE,NA
2002-03-21,NASDAQ,dotcom,1312,1835.2099609375,1870.1600341796875,1825.989990234375,1868.8299560546875,1868.8299560546875,1601590000,0.019619482578305147,0.019429501397588922,0.01865031893272737,5048.6201171875,-0.6298335163518343,1.6200123193042608,FALSE,NA
2002-03-22,NASDAQ,dotcom,1313,1865.1800537109375,1873.3199462890625,1848.1500244140625,1851.3900146484375,1851.3900146484375,1504960000,-0.009332010839053329,-0.009375826859638892,0.018448005850608528,5048.6201171875,-0.6332879139894931,1.6117263805571644,FALSE,NA
2002-03-25,NASDAQ,dotcom,1314,1855.6500244140625,1863.050048828125,1812.4200439453125,1812.489990234375,1812.489990234375,1429310000,-0.02101125322394548,-0.02123513112846176,0.018520362008109238,5048.6201171875,-0.6409929944889412,1.6013234718239173,FALSE,NA
2002-03-26,NASDAQ,dotcom,1315,1808.8699951171875,1843.9599609375,1807.469970703125,1824.1700439453125,1824.1700439453125,1662170000,0.006444203153600281,0.006423528051958449,0.01833934910650313,5048.6201171875,-0.6386794804118623,1.6022714820441946,FALSE,NA
2002-03-27,NASDAQ,dotcom,1316,1817.219970703125,1832.010009765625,1811.6400146484375,1826.75,1826.75,1624230000,0.0014143177404160046,0.001413318535099073,0.0183001462377888,5048.6201171875,-0.6381684583910323,1.596000340855802,FALSE,NA
2002-03-28,NASDAQ,dotcom,1317,1836.25,1852.8499755859375,1833.3299560546875,1845.3499755859375,1845.3499755859375,1664900000,0.010182003878985935,0.01013051647914498,0.01822313100161268,5048.6201171875,-0.6344842882308304,1.6083022791089534,FALSE,NA
2002-04-01,NASDAQ,dotcom,1318,1834.5899658203125,1865.3699951171875,1817.25,1862.6199951171875,1862.6199951171875,1554790000,0.0093586689569638,0.009315147936475476,0.018230682591799448,5048.6201171875,-0.6310635476858137,1.6245573042876114,FALSE,NA
2002-04-02,NASDAQ,dotcom,1319,1836.030029296875,1839.3699951171875,1804.4000244140625,1804.4000244140625,1804.4000244140625,1701240000,-0.0312570308789486,-0.03175595602241277,0.01874841930749015,5048.6201171875,-0.642595405768168,1.5873183512024585,FALSE,NA
2002-04-03,NASDAQ,dotcom,1320,1809.5899658203125,1813.3599853515625,1770.6099853515625,1784.3499755859375,1784.3499755859375,1704190000,-0.01111175380006757,-0.011173950508516661,0.01798893805821378,5048.6201171875,-0.6465667976262852,1.5855250905249945,FALSE,NA
2002-04-04,NASDAQ,dotcom,1321,1776.530029296875,1800.8299560546875,1770.1600341796875,1789.75,1789.75,1731670000,0.003026325826181786,0.003021755720276076,0.01781507247088881,5048.6201171875,-0.6454971935981115,1.5889962660576697,FALSE,NA
2002-04-05,NASDAQ,dotcom,1322,1796.9200439453125,1803.2099609375,1769.949951171875,1770.030029296875,1770.030029296875,1508100000,-0.011018282275806701,-0.011079433147886064,0.016788069707996605,5048.6201171875,-0.6494032055866131,1.5765411631369026,FALSE,NA
2002-04-08,NASDAQ,dotcom,1323,1741.0999755859375,1786.4000244140625,1733.8399658203125,1785.8699951171875,1785.8699951171875,1599200000,0.008948981406041279,0.008909176570835342,0.016835809247767498,5048.6201171875,-0.6462657213923901,1.5870308392714725,FALSE,NA
2002-04-09,NASDAQ,dotcom,1324,1789.1400146484375,1795.6199951171875,1742.4000244140625,1742.5699462890625,1742.5699462890625,1662760000,-0.02424591316641933,-0.024544684527846528,0.016777438718165137,5048.6201171875,-0.6548423319954961,1.5589281357752054,FALSE,NA
2002-04-10,NASDAQ,dotcom,1325,1751.5699462890625,1772,1733.68994140625,1767.0699462890625,1767.0699462890625,1965420000,0.014059693874655999,0.013961773135110711,0.016980246926310102,5048.6201171875,-0.6499895208448627,1.5631286032215324,FALSE,NA
2002-04-11,NASDAQ,dotcom,1326,1757.010009765625,1762.280029296875,1724.1500244140625,1725.239990234375,1725.239990234375,1707140000,-0.02367192998926415,-0.02395661174445074,0.017465888113012702,5048.6201171875,-0.6582749444029319,1.5631563952065979,FALSE,NA
2002-04-12,NASDAQ,dotcom,1327,1738.9599609375,1756.3299560546875,1728.52001953125,1756.18994140625,1756.18994140625,1532480000,0.017939504849797894,0.017780490871209587,0.01764141527147522,5048.6201171875,-0.6521445661107508,1.58071477841746,FALSE,NA
2002-04-15,NASDAQ,dotcom,1328,1761.949951171875,1769.0400390625,1740.6099853515625,1753.780029296875,1753.780029296875,1327230000,-0.0013722388749393133,-0.0013731812569188762,0.01589472298085706,5048.6201171875,-0.6526219068599926,1.590657976171628,FALSE,NA
2002-04-16,NASDAQ,dotcom,1329,1779.2900390625,1816.9100341796875,1779.2900390625,1816.7900390625,1816.7900390625,1791490000,0.03592811453719591,0.03529775391750789,0.016229960698924756,5048.6201171875,-0.6401412669419455,1.6101013381464617,FALSE,NA
2002-04-17,NASDAQ,dotcom,1330,1829.5799560546875,1832.010009765625,1804.6500244140625,1810.6700439453125,1810.6700439453125,1931060000,-0.0033685758869228533,-0.0033742623123709237,0.01621555390825495,5048.6201171875,-0.6413534783928235,1.6079552162033397,FALSE,NA
2002-04-18,NASDAQ,dotcom,1331,1806.280029296875,1818.7900390625,1778.0999755859375,1802.4300537109375,1802.4300537109375,1866140000,-0.004550796133137913,-0.004561182528752816,0.01601534896556216,5048.6201171875,-0.6429856055965169,1.6029152406656868,FALSE,NA
2002-04-19,NASDAQ,dotcom,1332,1816.3499755859375,1816.6199951171875,1795.27001953125,1796.8299560546875,1796.8299560546875,1681640000,-0.0031069708612104785,-0.0031118075160048164,0.01600731194975842,5048.6201171875,-0.6440948389169612,1.5969408052797576,FALSE,NA
2002-04-22,NASDAQ,dotcom,1333,1779.1800537109375,1779.1800537109375,1747.6500244140625,1758.6800537109375,1758.6800537109375,1703120000,-0.02123178223693245,-0.021460418554750227,0.015563863324314293,5048.6201171875,-0.6516513397940766,1.5874999986226417,FALSE,NA
2002-04-23,NASDAQ,dotcom,1334,1757.9200439453125,1762.93994140625,1723.9300537109375,1730.2900390625,1730.2900390625,1957900000,-0.016142796746078214,-0.016274511105002,0.01573642300129064,5048.6201171875,-0.6572746614125495,1.5716194052952723,FALSE,NA
2002-04-24,NASDAQ,dotcom,1335,1739.1300048828125,1746.52001953125,1711.1099853515625,1713.3399658203125,1713.3399658203125,1923230000,-0.009796087857831814,-0.009844385202016248,0.015584307994142026,5048.6201171875,-0.6606320289404572,1.5673563705115454,FALSE,NA
2002-04-25,NASDAQ,dotcom,1336,1705.800048828125,1724.010009765625,1697.27001953125,1713.699951171875,1713.699951171875,1971760000,2.1010736849880196e-4,2.1008529903632223e-4,0.015326300429476693,5048.6201171875,-0.66056072522910525,1.570069980061297,FALSE,NA
2002-04-26,NASDAQ,dotcom,1337,1722.8299560546875,1728.52001953125,1663.780029296875,1663.8900146484375,1663.8900146484375,1893790000,-0.02906572792359363,-0.029496503943424734,0.01606743521046127,5048.6201171875,-0.670426774836178,1.5459065126361358,FALSE,NA
2002-04-29,NASDAQ,dotcom,1338,1668.52001953125,1678.56005859375,1640.969970703125,1656.9300537109375,1656.9300537109375,1842550000,-0.00418294531262664,-0.0041917183015396375,0.01592983263693592,5048.6201171875,-0.6718053616135442,1.5551458347607046,FALSE,NA
2002-04-30,NASDAQ,dotcom,1339,1655.02001953125,1697.030029296875,1652.9300537109375,1688.22998046875,1688.22998046875,2091610000,0.018890312652433128,0.01871410629997783,0.016397138626626402,5048.6201171875,-0.6656056622835718,1.567646539741144,FALSE,NA
2002-05-01,NASDAQ,dotcom,1340,1683.760009765625,1687.56005859375,1643.239990234375,1677.530029296875,1677.530029296875,2189110000,-0.006337970119985714,-0.006358140323202477,0.016372780801344043,5048.6201171875,-0.667725043604311,1.5440329967147102,FALSE,NA
2002-05-02,NASDAQ,dotcom,1341,1673.719970703125,1695.0699462890625,1640.800048828125,1644.8199462890625,1644.8199462890625,2060340000,-0.01949895527147294,-0.019691567840411928,0.01613089999769228,5048.6201171875,-0.6742040581169011,1.516578020051513,FALSE,NA
2002-05-03,NASDAQ,dotcom,1342,1643.1700439453125,1643.8699951171875,1605.969970703125,1613.030029296875,1613.030029296875,1990950000,-0.01932729297447411,-0.019516507066440703,0.01577128466837539,5048.6201171875,-0.6805008117355705,1.5026875982468493,FALSE,NA
2002-05-06,NASDAQ,dotcom,1343,1611.050048828125,1622.8299560546875,1577.9300537109375,1578.47998046875,1578.47998046875,1776080000,-0.021419346323754085,-0.021652069711201705,0.016043781307109893,5048.6201171875,-0.6873442754991647,1.4995011870507393,FALSE,NA
2002-05-07,NASDAQ,dotcom,1344,1589.5799560546875,1594.5699462890625,1560.2900390625,1573.8199462890625,1573.8199462890625,2139130000,-0.0029522288767347415,-0.0029565953003105605,0.01576557385065274,5048.6201171875,-0.6882673067575125,1.4996045326145442,FALSE,NA
2002-05-08,NASDAQ,dotcom,1345,1625.72998046875,1696.3499755859375,1625.72998046875,1696.2900390625,1696.2900390625,2403240000,0.0778170927762174,0.07493778534142148,0.02173929208634328,5048.6201171875,-0.6640091748460817,1.557873056065124,FALSE,NA
2002-05-09,NASDAQ,dotcom,1346,1684.43994140625,1692.5799560546875,1650.4599609375,1650.489990234375,1650.489990234375,1788460000,-0.027000128382194344,-0.027371328740842138,0.022190863961902424,5048.6201171875,-0.6730809702604769,1.5381869462661282,FALSE,NA
2002-05-10,NASDAQ,dotcom,1347,1657.1800537109375,1657.449951171875,1599.6400146484375,1600.8499755859375,1600.8499755859375,1839130000,-0.030075925902094403,-0.0305374846741584,0.02257125188099637,5048.6201171875,-0.6829133627749073,1.517407738845271,FALSE,NA
2002-05-13,NASDAQ,dotcom,1348,1611.260009765625,1653.0999755859375,1602.5999755859375,1652.5400390625,1652.5400390625,1648780000,0.03228913656174637,0.03177879890574431,0.023428212427797558,5048.6201171875,-0.6726749090436415,1.5378759203325851,FALSE,NA
2002-05-14,NASDAQ,dotcom,1349,1694.1500244140625,1722.6600341796875,1691.4200439453125,1719.050048828125,1719.050048828125,2603120000,0.040247139671941934,0.039458319222667626,0.024156149502516693,5048.6201171875,-0.6595010103897898,1.56664661976002,FALSE,NA
2002-05-15,NASDAQ,dotcom,1350,1705.449951171875,1759.3299560546875,1694.3399658203125,1725.56005859375,1725.56005859375,2266100000,0.003786980937560802,0.0037798283773025076,0.024101358282370755,5048.6201171875,-0.6582115472068772,1.5815301892080427,FALSE,NA
2002-05-16,NASDAQ,dotcom,1351,1723.68994140625,1734.7099609375,1713.81005859375,1730.43994140625,1730.43994140625,1644660000,0.0028279994012361254,0.002824008134026279,0.024100288162643077,5048.6201171875,-0.6572449696670288,1.575662631853902,FALSE,NA
2002-05-17,NASDAQ,dotcom,1352,1745.1700439453125,1754.219970703125,1723.06005859375,1741.3900146484375,1741.3900146484375,1648910000,0.006327912908256739,0.006307975730317494,0.024055897571070406,5048.6201171875,-0.6550760456862149,1.5736542607790134,FALSE,NA
2002-05-20,NASDAQ,dotcom,1353,1726.780029296875,1726.8900146484375,1696.1099853515625,1701.5899658203125,1701.5899658203125,1429300000,-0.022855333092144825,-0.023120565323887732,0.0243348368954431,5048.6201171875,-0.6629593975535162,1.5584038156307642,FALSE,NA
2002-05-21,NASDAQ,dotcom,1354,1708.5699462890625,1717.9300537109375,1660.219970703125,1664.1800537109375,1664.1800537109375,1660880000,-0.02198526840239101,-0.02223054607752495,0.024264826131637978,5048.6201171875,-0.6703693256608058,1.541078681136922,FALSE,NA
2002-05-22,NASDAQ,dotcom,1355,1654.3399658203125,1676.6400146484375,1643.9599609375,1673.449951171875,1673.449951171875,1734730000,0.005570249108722836,0.005554792642171513,0.024129200786866856,5048.6201171875,-0.6685332006908602,1.5409015681811948,FALSE,NA
2002-05-23,NASDAQ,dotcom,1356,1678.4200439453125,1697.77001953125,1651.8900146484375,1697.6300048828125,1697.6300048828125,1762570000,0.014449224306950281,0.014345829062684778,0.02392624397064148,5048.6201171875,-0.6637437625573355,1.5474077304154017,FALSE,NA
2002-05-24,NASDAQ,dotcom,1357,1680.6600341796875,1681.0999755859375,1658.780029296875,1661.489990234375,1661.489990234375,1210890000,-0.02128851077354299,-0.021518379346296967,0.02396886133294783,5048.6201171875,-0.6709021570908047,1.5329944756259761,FALSE,NA
2002-05-28,NASDAQ,dotcom,1358,1670.3499755859375,1671.3499755859375,1632.75,1652.1700439453125,1652.1700439453125,1319250000,-0.005609390573426132,-0.0056251822870097,0.023980113770870302,5048.6201171875,-0.6727481954285544,1.5375459204967923,FALSE,NA
2002-05-29,NASDAQ,dotcom,1359,1639.27001953125,1644.2900390625,1624.31005859375,1624.3900146484375,1624.3900146484375,1418900000,-0.016814267634666424,-0.016957232262237554,0.023040131519115468,5048.6201171875,-0.6782506948545463,1.521448740840525,FALSE,NA
2002-05-30,NASDAQ,dotcom,1360,1613.4200439453125,1637.6500244140625,1607.300048828125,1631.9200439453125,1631.9200439453125,1585850000,0.00463560427543297,0.00462489295148405,0.023087679472877813,5048.6201171875,-0.6767591923999964,1.5328085882388687,FALSE,NA
2002-05-31,NASDAQ,dotcom,1361,1641.0999755859375,1651.469970703125,1615.6199951171875,1615.72998046875,1615.72998046875,1682430000,-0.009920868082128331,-0.009970407817658788,0.023119258663331813,5048.6201171875,-0.6799660218109567,1.5140749651310208,FALSE,NA
2002-06-03,NASDAQ,dotcom,1362,1613.5,1621.5,1561.1700439453125,1562.56005859375,1562.56005859375,1623120000,-0.03290767796459071,-0.033461315453790164,0.02373880283969209,5048.6201171875,-0.6904975969029286,1.5014797804780176,FALSE,NA
2002-06-04,NASDAQ,dotcom,1363,1559.25,1587.7900390625,1548.31005859375,1578.1199951171875,1578.1199951171875,1881400000,0.009957976615273756,0.009908722675950443,0.02365810988009823,5048.6201171875,-0.6874155792105168,1.5164170732588478,FALSE,NA
2002-06-05,NASDAQ,dotcom,1364,1580.06005859375,1595.4200439453125,1563.550048828125,1595.260009765625,1595.260009765625,1632920000,0.01086103382598913,0.010802476412590245,0.02366787241743796,5048.6201171875,-0.684020589242845,1.5194399206304636,FALSE,NA
2002-06-06,NASDAQ,dotcom,1365,1583.6500244140625,1584.06005859375,1550.719970703125,1554.8800048828125,1554.8800048828125,1630260000,-0.025312491152301275,-0.025638363102542527,0.024001382765147124,5048.6201171875,-0.6920188152819449,1.5108390108313603,FALSE,NA
2002-06-07,NASDAQ,dotcom,1366,1500.1500244140625,1549.1700439453125,1495.81005859375,1535.47998046875,1535.47998046875,2111740000,-0.012476862750270268,-0.012555352355032134,0.024055380887401705,5048.6201171875,-0.6958614542533377,1.49434073622107,FALSE,NA
2002-06-10,NASDAQ,dotcom,1367,1536.97998046875,1551.800048828125,1526.9599609375,1530.68994140625,1530.68994140625,1518260000,-0.0031195711591353037,-0.003124447164582378,0.02356136468138541,5048.6201171875,-0.6968102360890304,1.4850398314886315,FALSE,NA
2002-06-11,NASDAQ,dotcom,1368,1542.1600341796875,1547.5,1496.6600341796875,1497.1800537109375,1497.1800537109375,1697040000,-0.02189201535127805,-0.022135201291219708,0.023824981454333816,5048.6201171875,-0.7034476710549197,1.4770916434222032,FALSE,NA
2002-06-12,NASDAQ,dotcom,1369,1491.3599853515625,1519.1600341796875,1474.56005859375,1519.1199951171875,1519.1199951171875,2057320000,0.014654176932072493,0.014547842055905313,0.023702366824186468,5048.6201171875,-0.6991019407569403,1.488953777053519,FALSE,NA
2002-06-13,NASDAQ,dotcom,1370,1512.22998046875,1526.4100341796875,1495.6400146484375,1496.8800048828125,1496.8800048828125,1566910000,-0.014640048387131732,-0.01474827145495361,0.023788026503883297,5048.6201171875,-0.7035071029038527,1.4827053454006682,FALSE,NA
2002-06-14,NASDAQ,dotcom,1371,1471.969970703125,1507.010009765625,1445.43994140625,1504.739990234375,1504.739990234375,1827730000,0.005250912114480366,0.005237174145722889,0.023643572817286695,5048.6201171875,-0.7019502447586332,1.4938794574017313,FALSE,NA
2002-06-17,NASDAQ,dotcom,1372,1519.6500244140625,1555.0699462890625,1519.260009765625,1553.2900390625,1553.2900390625,1591840000,0.032264742841427996,0.0317551679212853,0.02426051872107174,5048.6201171875,-0.69233374605182,1.4990686597618723,FALSE,NA
2002-06-18,NASDAQ,dotcom,1373,1544.18994140625,1567.989990234375,1542.77001953125,1542.9599609375,1542.9599609375,1589760000,-0.00665045024767863,-0.006672663030037107,0.023979630419176872,5048.6201171875,-0.694379865166592,1.4877065190282162,FALSE,NA
2002-06-19,NASDAQ,dotcom,1374,1531.050048828125,1538.3599853515625,1496.0799560546875,1496.8299560546875,1496.8299560546875,1726700000,-0.029897084856812528,-0.03035311502695226,0.024572497065951947,5048.6201171875,-0.7035170162716569,1.4674947503266609,FALSE,NA
2002-06-20,NASDAQ,dotcom,1375,1494.800048828125,1503.010009765625,1461.5899658203125,1464.75,1464.75,1709470000,-0.021431930811461775,-0.021664929733090865,0.0197495317228315,5048.6201171875,-0.7098712190656984,1.4555943435622676,FALSE,NA
2002-06-21,NASDAQ,dotcom,1376,1456.6099853515625,1480.050048828125,1435.8499755859375,1440.9599609375,1440.9599609375,1962900000,-0.0162417061358594,-0.016375048420354865,0.0194255052014869,5048.6201171875,-0.7145834054671885,1.4567805766604736,FALSE,NA
2002-06-24,NASDAQ,dotcom,1377,1429.56005859375,1476.56005859375,1414.68994140625,1460.3399658203125,1460.3399658203125,2050610000,0.013449370841785102,0.013359730893300892,0.019058477826760515,5048.6201171875,-0.7107447318429173,1.471049247438813,FALSE,NA
2002-06-25,NASDAQ,dotcom,1378,1472.18994140625,1475.5799560546875,1419.25,1423.989990234375,1423.989990234375,1880680000,-0.02489144749628125,-0.02520647828042133,0.018262378289968795,5048.6201171875,-0.7179447141632721,1.4587968619924194,FALSE,NA
2002-06-26,NASDAQ,dotcom,1379,1379.8699951171875,1436.5699462890625,1375.530029296875,1429.3299560546875,1429.3299560546875,2061740000,0.0037500023574137398,0.003742988627440269,0.01626528294326785,5048.6201171875,-0.7168870061764634,1.4681929812550423,FALSE,NA
2002-06-27,NASDAQ,dotcom,1380,1446.3699951171875,1459.4100341796875,1412.9599609375,1459.199951171875,1459.199951171875,1942590000,0.020897900439753148,0.020682534612946668,0.016907808558787544,5048.6201171875,-0.7109705390183387,1.4729870887455743,FALSE,NA
2002-06-28,NASDAQ,dotcom,1381,1454.97998046875,1486.25,1454.7099609375,1463.2099609375,1463.2099609375,2575240000,0.002748087924759446,0.0027443188347531233,0.016906468195450587,5048.6201171875,-0.7101762606467152,1.4782586228914454,FALSE,NA
2002-07-01,NASDAQ,dotcom,1382,1457.0400390625,1459.8399658203125,1402.510009765625,1403.800048828125,1403.800048828125,2320650000,-0.04060245193472456,-0.04144974561342085,0.017921079556583015,5048.6201171875,-0.721943815093349,1.4492334831429805,FALSE,NA
2002-07-02,NASDAQ,dotcom,1383,1395.3699951171875,1396.25,1356.030029296875,1357.8199462890625,1357.8199462890625,2722550000,-0.03275402545928541,-0.03330244716699582,0.018309944580745963,5048.6201171875,-0.7310512744528933,1.43216351594009,FALSE,NA
2002-07-03,NASDAQ,dotcom,1384,1348.6099853515625,1380.3800048828125,1336.06005859375,1380.1700439453125,1380.1700439453125,2661060000,0.016460280847496067,0.016326278898339375,0.018592193263314183,5048.6201171875,-0.7266243028968118,1.4467343033717095,FALSE,NA
2002-07-05,NASDAQ,dotcom,1385,1401.030029296875,1448.6600341796875,1401.030029296875,1448.3599853515625,1448.3599853515625,1120960000,0.04940691308682821,0.048225159905368464,0.021091596132432843,5048.6201171875,-0.7131176535899835,1.4644246812012736,FALSE,NA
2002-07-08,NASDAQ,dotcom,1386,1439.8499755859375,1452.56005859375,1401.280029296875,1405.6099853515625,1405.6099853515625,1708150000,-0.029516142694057668,-0.029960509890138987,0.021249989835795263,5048.6201171875,-0.7215853138630276,1.438729568109633,FALSE,NA
2002-07-09,NASDAQ,dotcom,1387,1405.3699951171875,1415.31005859375,1379.5699462890625,1381.1199951171875,1381.1199951171875,1704220000,-0.01742303376441201,-0.017576601171454875,0.021165985302522422,5048.6201171875,-0.7264361423401002,1.4494925331334936,FALSE,NA
2002-07-10,NASDAQ,dotcom,1388,1396.6700439453125,1396.949951171875,1345.219970703125,1346.010009765625,1346.010009765625,1846320000,-0.025421386610642305,-0.025750092801440694,0.021462779023112236,5048.6201171875,-0.7333905149283713,1.4623073566837168,FALSE,NA
2002-07-11,NASDAQ,dotcom,1389,1339.6500244140625,1375.5799560546875,1323.5899658203125,1374.4300537109375,1374.4300537109375,2298330000,0.021114288704480844,0.020894470924285535,0.021951044819167417,5048.6201171875,-0.7277612452892159,1.4820730247340568,FALSE,NA
